order_id,return_date,return_quantity,reason_returned
ES-2016-1703886,2016-10-06,1,Not Given
ES-2016-1712442,2016-08-28,1,Not Given
ES-2016-1767502,2016-08-18,1,Wrong Item
ES-2016-1781077,2016-07-09,1,Not Needed
ES-2016-1787968,2016-12-01,1,Not Given
ES-2016-1806923,2016-12-25,1,Not Given
ES-2016-1820726,2016-09-19,1,Wrong Color
ES-2016-1821643,2017-01-11,1,Not Needed
ES-2016-1825220,2016-10-04,1,Not Given
ES-2016-1858721,2016-06-25,1,Not Needed
ES-2016-1980434,2016-06-18,1,Not Given
ES-2016-1992652,2016-09-22,1,Wrong Item
ES-2016-2020178,2016-07-24,1,Not Given
ES-2016-202408,2016-12-01,1,Wrong Item
ES-2016-2045003,2016-10-19,1,Wrong Item
ES-2016-2050897,2016-05-24,1,Not Needed
ES-2016-2056393,2016-08-14,1,Not Needed
ES-2016-2065896,2017-01-04,1,Not Needed
ES-2016-2093337,2016-09-19,1,Not Given
ES-2016-2111095,2016-08-15,1,Wrong Color
ES-2016-2114112,2016-12-25,1,Wrong Item
ES-2016-2160029,2016-09-10,1,Not Needed
ES-2016-2174119,2016-04-01,1,Wrong Color
ES-2016-2175555,2016-07-29,1,Wrong Item
ES-2016-2219980,2016-06-28,1,Wrong Item
ES-2016-2230157,2016-08-15,1,Not Given
ES-2016-2263028,2016-08-03,1,Wrong Color
ES-2016-2290896,2016-11-13,1,Wrong Item
ES-2016-2315056,2016-11-24,1,Wrong Item
ES-2016-2326579,2016-10-04,1,Not Given
ES-2016-2332486,2016-07-18,1,Not Given
ES-2016-2339332,2017-01-12,1,Not Given
ES-2016-2344031,2016-08-10,1,Wrong Item
ES-2016-2363820,2016-06-16,2,Wrong Item
ES-2016-2385623,2016-12-11,1,Wrong Item
ES-2016-2401867,2016-11-17,1,Wrong Item
ES-2016-2410472,2016-08-12,1,Not Given
ES-2016-241843,2016-04-22,1,Not Given
ES-2016-2435294,2016-07-25,1,Not Given
ES-2016-2455225,2016-05-26,1,Not Given
ES-2016-2490651,2016-05-09,1,Not Given
ES-2016-2535754,2016-03-17,1,Wrong Color
ES-2016-2645438,2017-01-01,1,Not Given
ES-2016-2646066,2016-09-12,1,Wrong Item
ES-2016-2678535,2016-10-15,1,Wrong Item
ES-2016-2807675,2016-10-07,1,Not Given
ES-2016-2817471,2016-11-12,1,Wrong Item
ES-2016-2823913,2016-03-27,1,Not Given
ES-2016-2833239,2016-07-19,1,Not Needed
ES-2016-2833496,2016-12-04,1,Wrong Item
ES-2016-2845466,2016-11-11,1,Wrong Item
ES-2016-2865988,2016-09-15,1,Wrong Color
ES-2016-2883162,2016-08-25,1,Not Given
ES-2016-2937889,2016-10-27,1,Wrong Item
ES-2016-2938793,2016-06-01,1,Not Needed
ES-2016-2957777,2016-11-28,1,Not Given
ES-2016-2979959,2016-09-25,1,Not Needed
ES-2016-2983246,2016-03-15,1,Wrong Item
ES-2016-2988529,2016-10-05,1,Wrong Item
ES-2016-301225,2016-12-28,1,Not Needed
ES-2016-3018849,2016-07-24,1,Not Given
ES-2016-3020306,2016-08-24,1,Wrong Color
ES-2016-3044285,2016-03-08,1,Not Given
ES-2016-3057197,2017-01-17,1,Wrong Item
ES-2016-3119616,2016-12-19,1,Wrong Item
ES-2016-3120794,2016-11-14,1,Wrong Item
ES-2016-3121115,2016-12-21,1,Not Needed
ES-2016-3128580,2016-07-08,1,Not Given
ES-2016-3147790,2016-07-19,1,Wrong Item
ES-2016-3229899,2016-10-23,1,Not Given
ES-2016-3234448,2016-12-25,1,Not Given
ES-2016-3266514,2016-08-05,1,Not Given
ES-2016-3290682,2016-07-24,1,Wrong Item
ES-2016-3371798,2016-12-07,1,Not Given
ES-2016-3430344,2017-01-14,1,Wrong Item
ES-2016-3441335,2017-01-13,1,Not Given
ES-2016-3441929,2016-10-06,1,Wrong Item
ES-2016-3462284,2016-08-20,1,Not Given
ES-2016-3517120,2016-06-07,1,Not Given
ES-2016-3539782,2016-12-25,1,Wrong Item
ES-2016-3568050,2016-10-31,1,Wrong Item
ES-2016-3599602,2016-10-08,1,Wrong Item
ES-2016-3725701,2016-10-28,1,Not Needed
ES-2016-3726144,2016-02-21,1,Not Given
ES-2016-3730555,2016-11-27,1,Wrong Item
ES-2016-3763699,2016-10-13,1,Not Given
ES-2016-3897223,2016-08-06,1,Not Given
ES-2016-3907681,2016-10-15,1,Not Given
ES-2016-3907802,2016-08-16,1,Not Given
ES-2016-3941522,2016-08-05,1,Wrong Item
ES-2016-3950772,2016-09-16,1,Not Needed
ES-2016-3952423,2016-09-18,1,Not Given
ES-2016-3970522,2016-04-06,1,Not Given
ES-2016-4034341,2016-10-16,1,Not Given
ES-2016-4045321,2016-08-27,1,Not Given
ES-2016-4053442,2017-01-05,1,Not Given
ES-2016-4073860,2016-12-16,1,Not Given
ES-2016-4102415,2016-11-02,1,Wrong Color
ES-2016-4169574,2017-01-08,1,Wrong Item
ES-2016-4238538,2016-12-31,1,Not Given
ES-2016-4240706,2016-05-14,1,Wrong Color
ES-2016-4244919,2016-08-16,1,Wrong Color
ES-2016-4259072,2016-12-12,1,Not Given
ES-2016-4269413,2016-10-15,1,Wrong Item
ES-2016-4281227,2017-01-23,1,Not Given
ES-2016-4285960,2016-11-27,1,Not Given
ES-2016-4323306,2016-09-29,1,Wrong Item
ES-2016-4331500,2016-08-31,1,Wrong Color
ES-2016-4335040,2016-11-26,1,Wrong Item
ES-2016-4376561,2016-10-13,1,Wrong Item
ES-2016-4383281,2016-10-14,1,Not Given
ES-2016-4390235,2016-05-24,1,Wrong Color
ES-2016-4450646,2016-12-18,1,Wrong Item
ES-2016-4462464,2016-11-19,1,Wrong Item
ES-2016-4519048,2016-03-13,1,Wrong Item
ES-2016-4522412,2016-12-20,1,Not Given
ES-2016-4596134,2016-07-26,1,Not Given
ES-2016-4598991,2016-12-24,1,Not Given
ES-2016-4633751,2016-05-17,2,Wrong Item
ES-2016-4668985,2016-05-29,1,Wrong Color
ES-2016-4708209,2017-01-24,1,Not Given
ES-2016-4753806,2016-12-25,1,Wrong Item
ES-2016-4777881,2016-07-06,1,Not Given
ES-2016-4783328,2016-08-25,1,Not Given
ES-2016-4788355,2016-07-25,1,Not Given
ES-2016-4863440,2016-10-30,1,Wrong Color
ES-2016-4881930,2016-12-24,1,Wrong Item
ES-2016-4925147,2016-09-17,1,Not Given
ES-2016-4941701,2016-09-03,1,Not Given
ES-2016-5027654,2016-10-24,1,Wrong Item
ES-2016-5035973,2016-08-24,1,Not Given
ES-2016-5061114,2016-06-19,1,Not Given
ES-2016-5087181,2016-12-27,1,Wrong Item
ES-2016-5090278,2016-05-03,1,Not Given
ES-2016-5094098,2016-08-28,1,Wrong Color
ES-2016-5098648,2016-05-27,1,Not Given
ES-2016-5167697,2016-08-13,1,Not Given
ES-2016-5216079,2016-06-09,1,Not Needed
ES-2016-522387,2017-01-09,1,Wrong Item
ES-2016-5227949,2016-09-14,1,Not Given
ES-2016-5279082,2016-09-04,1,Not Given
ES-2016-5333157,2016-12-30,1,Wrong Item
ES-2016-5335590,2016-12-25,1,Not Needed
ES-2016-5384921,2016-11-25,1,Wrong Item
ES-2016-5397613,2016-08-17,1,Not Given
ES-2016-5416192,2016-09-09,1,Wrong Color
ES-2016-5434604,2017-01-08,1,Not Given
ES-2016-5434978,2016-09-15,1,Wrong Item
ES-2016-5454056,2016-08-26,1,Not Given
ES-2016-5457852,2016-02-04,1,Not Given
ES-2016-5459020,2016-12-06,1,Wrong Item
ES-2016-5463949,2016-12-09,1,Wrong Item
ES-2016-5495739,2016-09-15,1,Not Needed
ES-2016-5536198,2016-08-14,1,Not Given
ES-2016-5577167,2016-09-18,1,Wrong Item
ES-2016-5663099,2016-02-20,1,Wrong Color
ES-2016-5666533,2016-09-02,1,Not Given
ES-2016-5677499,2016-07-29,1,Wrong Item
ES-2016-5699335,2016-08-24,1,Wrong Item
ES-2016-5718039,2016-12-06,1,Not Given
ES-2016-5737191,2016-08-13,1,Not Given
ES-2016-578255,2016-08-21,1,Not Given
ES-2016-5844133,2016-10-03,1,Wrong Color
ES-2016-5858551,2016-09-26,1,Wrong Color
ES-2016-5864941,2016-07-23,1,Not Given
ES-2016-5866346,2016-12-26,1,Not Needed
ES-2016-5868647,2016-11-16,1,Wrong Color
ES-2016-5899564,2017-01-09,1,Not Needed
ES-2016-5928038,2016-05-30,1,Wrong Item
ES-2016-5932191,2016-11-23,1,Not Given
ES-2016-5954546,2016-10-07,1,Not Given
ES-2016-5966636,2016-09-01,1,Wrong Color
ES-2016-5970237,2016-07-31,1,Wrong Item
ES-2016-5990442,2017-01-03,1,Not Given
ES-2016-601666,2016-08-31,1,Not Needed
ES-2016-602115,2016-08-29,1,Wrong Item
ES-2016-657931,2016-12-31,1,Not Given
ES-2016-688344,2016-10-02,1,Not Needed
ES-2016-700951,2016-12-18,1,Wrong Item
ES-2016-701870,2016-11-14,1,Wrong Item
ES-2016-727237,2016-08-16,1,Not Given
ES-2016-758777,2016-08-17,1,Not Needed
ES-2016-76508,2016-11-22,1,Not Given
ES-2016-780360,2016-08-17,1,Not Given
ES-2016-802652,2017-01-17,1,Wrong Item
ES-2016-821857,2016-08-20,1,Not Given
ES-2016-823879,2016-09-29,1,Not Given
ES-2016-830222,2016-10-02,1,Not Given
ES-2016-890658,2016-12-15,1,Wrong Item
ES-2016-908006,2016-11-25,1,Wrong Item
ES-2016-913353,2016-10-24,1,Wrong Item
ES-2016-924372,2016-11-22,1,Not Needed
ES-2016-966207,2016-08-21,1,Not Given
ES-2016-995877,2016-12-25,1,Wrong Item
ES-2017-1016913,2017-09-22,1,Not Needed
ES-2017-1020550,2017-09-11,1,Not Given
ES-2017-1031668,2017-06-18,1,Not Given
ES-2017-1045615,2017-08-08,1,Not Given
ES-2017-104803,2017-09-03,1,Not Given
ES-2017-1051321,2017-08-31,1,Wrong Color
ES-2017-10551,2017-09-20,1,Not Needed
ES-2017-1055512,2017-06-05,1,Not Needed
ES-2017-105840,2017-10-05,1,Not Given
ES-2017-1060907,2017-09-28,1,Not Given
ES-2017-1071976,2017-10-28,1,Wrong Color
ES-2017-1074279,2017-10-12,1,Not Needed
ES-2017-1076858,2017-09-02,1,Not Needed
ES-2017-1082587,2017-06-04,1,Wrong Color
ES-2017-1083586,2017-10-14,1,Wrong Item
ES-2017-1085352,2017-12-06,1,Wrong Item
ES-2017-1088965,2017-11-12,1,Not Given
ES-2017-1089178,2018-01-12,1,Wrong Item
ES-2017-110276,2017-08-27,2,Not Given
ES-2017-1102930,2017-05-23,1,Wrong Item
ES-2017-1103836,2017-05-14,1,Not Given
ES-2017-110462,2017-10-02,1,Not Given
ES-2017-1106565,2017-06-22,1,Not Given
ES-2017-1111744,2017-10-07,1,Wrong Item
ES-2017-1115403,2017-06-11,1,Wrong Item
ES-2017-1123334,2017-07-07,1,Wrong Item
ES-2017-1127736,2017-12-30,1,Not Given
ES-2017-1139960,2017-12-16,1,Not Given
ES-2017-1143420,2017-09-22,1,Wrong Item
ES-2017-114650,2017-06-04,1,Wrong Color
ES-2017-1146594,2017-04-10,1,Wrong Color
ES-2017-1150997,2017-03-14,1,Wrong Color
ES-2017-1153214,2017-09-27,1,Not Given
ES-2017-1155793,2017-11-19,1,Not Given
ES-2017-1166145,2017-08-08,2,Not Given
ES-2017-11746,2017-08-02,1,Not Needed
ES-2017-1182091,2017-01-11,1,Wrong Item
ES-2017-1185080,2017-05-31,1,Not Given
ES-2017-1185818,2017-12-19,1,Not Given
ES-2017-1191594,2017-10-14,1,Not Given
ES-2017-1191624,2017-07-17,1,Wrong Item
ES-2017-1193041,2017-05-29,1,Not Given
ES-2017-1194329,2017-09-07,1,Not Given
ES-2017-1205030,2018-01-09,1,Wrong Item
ES-2017-1207821,2017-08-11,1,Not Given
ES-2017-1221173,2017-06-26,1,Not Given
ES-2017-1225308,2017-11-29,1,Not Needed
ES-2017-1234135,2018-01-01,1,Wrong Color
ES-2017-1238707,2017-04-26,1,Not Given
ES-2017-1247902,2017-05-03,1,Wrong Item
ES-2017-1250741,2017-07-29,1,Not Given
ES-2017-1251812,2017-12-23,1,Wrong Item
ES-2017-1261361,2017-09-16,1,Not Given
ES-2017-1274107,2017-11-25,1,Not Given
ES-2017-1275693,2017-10-25,1,Wrong Item
ES-2017-1281458,2017-12-03,1,Not Needed
ES-2017-1282836,2017-05-30,1,Not Needed
ES-2017-1286127,2017-11-15,1,Not Needed
ES-2017-1286934,2017-08-21,1,Not Needed
ES-2017-1288426,2017-11-02,1,Wrong Item
ES-2017-1291208,2018-01-08,1,Wrong Color
ES-2017-1292091,2017-07-09,1,Not Given
ES-2017-1296436,2017-12-23,1,Not Given
ES-2017-1297888,2017-12-08,1,Not Needed
ES-2017-1302969,2017-08-28,1,Not Needed
ES-2017-1324295,2017-12-16,1,Wrong Color
ES-2017-132830,2017-06-20,1,Not Needed
ES-2017-1329409,2017-01-16,1,Not Given
ES-2017-1335715,2017-11-18,1,Not Given
ES-2017-1338954,2017-02-22,1,Not Given
ES-2017-1343193,2017-08-26,1,Not Given
ES-2017-1347100,2017-07-11,1,Not Given
ES-2017-1349061,2017-12-28,2,Not Given
ES-2017-1351703,2017-09-06,1,Not Given
ES-2017-1352668,2017-09-26,1,Wrong Item
ES-2017-1354358,2017-05-23,1,Not Given
ES-2017-1358783,2017-03-24,1,Wrong Item
ES-2017-1368872,2017-05-31,1,Not Needed
ES-2017-1369337,2017-12-14,1,Not Given
ES-2017-1375514,2017-06-09,1,Wrong Color
ES-2017-1377020,2017-10-09,1,Not Given
ES-2017-1377095,2017-08-24,1,Not Needed
ES-2017-1379749,2017-10-10,1,Not Given
ES-2017-1385801,2017-02-01,1,Wrong Item
ES-2017-1389838,2017-12-23,1,Wrong Item
ES-2017-1390787,2017-12-24,1,Wrong Item
ES-2017-1392622,2017-11-05,1,Wrong Item
ES-2017-1402240,2017-03-25,1,Wrong Color
ES-2017-1404593,2017-11-24,1,Not Given
ES-2017-1405304,2017-12-16,1,Not Given
ES-2017-141608,2017-12-19,1,Not Needed
ES-2017-1417993,2017-08-10,1,Not Given
ES-2017-1421439,2017-06-03,1,Not Given
ES-2017-143129,2017-01-14,1,Not Given
ES-2017-1433429,2017-09-20,1,Not Given
ES-2017-1445685,2017-09-01,2,Not Given
ES-2017-1448452,2017-11-23,1,Wrong Item
ES-2017-1452152,2017-10-06,1,Not Given
ES-2017-147360,2017-03-23,1,Wrong Item
ES-2017-1473611,2017-06-22,1,Not Needed
ES-2017-1476156,2018-01-07,1,Wrong Item
ES-2017-1482138,2017-01-30,1,Not Given
ES-2017-1487517,2017-12-10,1,Not Needed
ES-2017-1499241,2017-05-20,1,Not Given
ES-2017-1501474,2017-09-09,1,Wrong Item
ES-2017-1515786,2017-07-24,1,Wrong Color
ES-2017-1522345,2017-12-29,1,Wrong Color
ES-2017-1523480,2017-10-08,1,Not Needed
ES-2017-1523784,2017-09-24,2,Not Given
ES-2017-1531794,2017-11-28,1,Wrong Item
ES-2017-1535348,2018-01-15,1,Wrong Item
ES-2017-1537210,2017-11-02,1,Wrong Color
ES-2017-1542458,2017-10-01,1,Wrong Item
ES-2017-1554700,2017-12-15,1,Wrong Item
ES-2017-1556354,2017-11-15,1,Not Needed
ES-2017-1558763,2017-09-27,1,Not Given
ES-2017-1562262,2017-09-19,1,Not Given
ES-2017-1562921,2017-06-14,1,Not Given
ES-2017-1564171,2017-09-16,1,Not Given
ES-2017-1568227,2017-11-12,1,Not Needed
ES-2017-157608,2017-06-20,1,Wrong Color
ES-2017-1583336,2018-01-13,1,Not Needed
ES-2017-15848,2017-04-13,1,Not Needed
ES-2017-1593184,2017-02-06,1,Wrong Item
ES-2017-1593895,2017-10-24,1,Wrong Color
ES-2017-1597356,2017-10-11,1,Wrong Item
ES-2017-1598350,2017-05-17,1,Not Needed
ES-2017-1598795,2017-11-04,1,Not Needed
ES-2017-1599849,2017-10-02,1,Wrong Color
ES-2017-1600371,2017-08-19,1,Wrong Item
ES-2017-1611568,2017-11-08,1,Not Needed
ES-2017-1618646,2017-09-20,1,Not Given
ES-2017-1622720,2017-11-19,1,Wrong Color
ES-2017-162430,2017-09-20,1,Not Needed
ES-2017-1630013,2017-11-03,1,Not Needed
ES-2017-1634698,2017-05-12,1,Not Needed
ES-2017-1646523,2017-09-07,1,Not Given
ES-2017-1648888,2017-05-30,1,Not Given
ES-2017-1649086,2017-12-24,1,Wrong Color
ES-2017-1656284,2017-06-14,1,Not Given
ES-2017-1656513,2017-11-08,1,Wrong Color
ES-2017-1656674,2017-06-06,1,Not Given
ES-2017-1656716,2017-03-10,1,Wrong Color
ES-2017-165676,2017-08-28,1,Wrong Item
ES-2017-1663781,2017-08-12,1,Not Needed
ES-2017-1669772,2017-05-02,1,Not Given
ES-2017-1677872,2017-08-01,1,Not Given
ES-2017-167998,2017-07-19,1,Not Given
ES-2017-1681210,2017-10-04,1,Wrong Item
ES-2017-1683706,2017-12-27,1,Wrong Item
ES-2017-1687119,2017-09-05,1,Not Given
ES-2017-1689031,2017-07-01,1,Wrong Item
ES-2017-1691041,2017-06-29,1,Not Needed
ES-2017-1711581,2018-01-12,1,Wrong Item
ES-2017-1717207,2017-02-17,1,Wrong Item
ES-2017-1719717,2017-09-09,1,Wrong Item
ES-2017-1726729,2017-01-30,1,Wrong Item
ES-2017-1731262,2017-09-16,1,Not Given
ES-2017-1742858,2017-06-15,1,Not Given
ES-2017-174295,2017-08-20,2,Not Given
ES-2017-1745049,2017-08-27,1,Wrong Item
ES-2017-1747581,2017-11-11,1,Not Given
ES-2017-1768537,2017-09-14,1,Not Given
ES-2017-1769630,2017-06-22,1,Not Given
ES-2017-177229,2017-10-27,1,Not Given
ES-2017-1782538,2017-07-18,1,Wrong Color
ES-2017-1784922,2017-08-09,1,Not Needed
ES-2017-1788086,2017-11-27,1,Not Given
ES-2017-1799008,2017-07-22,1,Not Given
ES-2017-1809922,2017-09-21,1,Not Given
ES-2017-1812395,2017-04-05,1,Wrong Item
ES-2017-1812953,2017-10-16,1,Not Given
ES-2017-18181,2017-12-31,1,Not Needed
ES-2017-1819100,2017-01-30,1,Wrong Item
ES-2017-1820170,2017-07-20,1,Wrong Color
ES-2017-1822876,2017-09-11,2,Not Given
ES-2017-1823050,2017-12-11,1,Not Given
ES-2017-183863,2017-08-29,1,Not Given
ES-2017-1851914,2017-01-25,1,Not Given
ES-2017-1856510,2017-11-19,1,Not Needed
ES-2017-1861997,2018-01-06,1,Wrong Item
ES-2017-1870108,2017-08-20,1,Not Given
ES-2017-1875465,2017-07-10,2,Not Given
ES-2017-1879708,2017-11-11,1,Not Given
ES-2017-1879720,2017-12-11,1,Not Needed
ES-2017-1887548,2018-01-07,1,Not Given
ES-2017-1890668,2017-09-23,1,Wrong Color
ES-2017-1893760,2017-10-06,1,Not Given
ES-2017-1897251,2017-10-28,2,Not Given
ES-2017-1908391,2017-09-18,1,Not Given
ES-2017-1909546,2017-11-17,1,Not Given
ES-2017-1917565,2017-11-17,1,Not Given
ES-2017-1918129,2017-10-16,1,Not Given
ES-2017-192476,2017-11-01,2,Wrong Item
ES-2017-1929989,2018-01-01,1,Wrong Item
ES-2017-1941574,2017-06-22,1,Wrong Color
ES-2017-1955804,2017-10-08,1,Not Given
ES-2017-1961343,2017-10-10,1,Wrong Item
ES-2017-1966838,2017-10-04,1,Not Needed
ES-2017-1969742,2017-10-27,1,Wrong Item
ES-2017-1972514,2017-11-15,1,Not Needed
ES-2017-1973032,2017-12-24,1,Not Given
ES-2017-1976483,2017-09-29,1,Not Given
ES-2017-1987988,2018-01-10,1,Not Given
ES-2017-1990754,2017-11-16,1,Wrong Item
ES-2017-1993378,2017-10-07,1,Wrong Item
ES-2017-1993692,2017-12-17,1,Not Needed
ES-2017-1994326,2017-11-21,1,Not Given
ES-2017-1997289,2017-12-12,1,Not Given
ES-2017-1999407,2017-10-31,1,Wrong Item
ES-2017-1999714,2017-12-10,1,Wrong Color
ES-2017-200205,2017-06-10,1,Not Given
ES-2017-2006883,2017-12-02,1,Not Needed
ES-2017-2007106,2017-09-26,1,Wrong Item
ES-2017-2007917,2017-08-17,1,Not Given
ES-2017-2011028,2017-12-20,1,Wrong Item
ES-2017-2017467,2017-05-20,1,Not Needed
ES-2017-2023061,2017-06-29,1,Wrong Color
ES-2017-2026755,2017-09-27,1,Not Given
ES-2017-2027087,2017-07-22,1,Wrong Item
ES-2017-2027130,2017-12-19,1,Not Given
ES-2017-202821,2017-05-31,1,Not Given
ES-2017-2028267,2017-07-16,1,Not Needed
ES-2017-2036679,2017-12-25,1,Wrong Item
ES-2017-2037734,2017-10-11,1,Wrong Item
ES-2017-204553,2017-09-21,1,Wrong Item
ES-2017-2045579,2017-11-21,1,Not Given
ES-2017-2048253,2017-12-27,1,Not Needed
ES-2017-2058076,2017-10-18,1,Wrong Item
ES-2017-2061492,2017-12-26,1,Not Given
ES-2017-2064728,2017-08-04,2,Not Given
ES-2017-2068400,2017-12-23,1,Wrong Item
ES-2017-2070818,2017-06-16,1,Not Needed
ES-2017-2074353,2018-01-13,1,Wrong Item
ES-2017-2075351,2017-10-11,1,Wrong Item
ES-2017-2087865,2017-10-05,1,Wrong Item
ES-2017-2089926,2017-11-17,2,Wrong Item
ES-2017-2091415,2017-10-31,2,Wrong Color
ES-2017-2095441,2017-11-22,1,Not Needed
ES-2017-2108047,2017-10-08,1,Not Given
ES-2017-2115934,2017-09-13,1,Wrong Color
ES-2017-2146820,2017-12-09,1,Wrong Color
ES-2017-2149500,2018-01-08,1,Not Needed
ES-2017-2165359,2017-07-22,1,Wrong Color
ES-2017-2168755,2017-08-25,1,Not Needed
ES-2017-2169212,2017-12-26,1,Wrong Item
ES-2017-2171519,2017-12-03,1,Not Needed
ES-2017-2179531,2017-11-26,1,Not Needed
ES-2017-2186066,2017-07-16,1,Not Given
ES-2017-2198406,2017-11-18,1,Not Given
ES-2017-2199276,2017-11-03,1,Not Needed
ES-2017-2207657,2017-12-26,1,Wrong Color
ES-2017-2209297,2017-05-31,1,Not Given
ES-2017-2211501,2017-05-28,1,Not Needed
ES-2017-2217716,2017-11-16,1,Wrong Color
ES-2017-2219071,2017-12-31,2,Wrong Item
ES-2017-2220805,2017-08-26,1,Wrong Item
ES-2017-2222677,2017-11-01,1,Wrong Item
ES-2017-2223630,2017-10-17,1,Not Given
ES-2017-2224560,2017-06-08,1,Not Needed
ES-2017-2225400,2017-07-24,2,Not Given
ES-2017-2229637,2017-05-29,1,Not Given
ES-2017-2233712,2017-12-16,1,Not Needed
ES-2017-2235144,2017-12-01,1,Not Given
ES-2017-2235348,2017-06-28,1,Wrong Item
ES-2017-2250303,2017-09-20,1,Not Needed
ES-2017-2250417,2017-03-06,1,Wrong Color
ES-2017-2254828,2017-12-18,1,Not Needed
ES-2017-2257892,2017-06-17,1,Not Given
ES-2017-225980,2017-08-10,1,Not Needed
ES-2017-2261119,2017-09-26,1,Wrong Color
ES-2017-2267996,2017-08-27,1,Not Given
ES-2017-2268934,2017-03-29,1,Wrong Color
ES-2017-2281755,2017-10-15,1,Not Given
ES-2017-2282770,2017-09-22,1,Wrong Color
ES-2017-2286867,2017-12-03,1,Not Given
ES-2017-2288095,2017-11-05,1,Not Given
ES-2017-2289387,2017-10-30,1,Not Given
ES-2017-2289809,2017-11-30,1,Wrong Item
ES-2017-2291336,2017-12-05,1,Not Needed
ES-2017-2293368,2017-01-25,1,Not Given
ES-2017-2294796,2017-09-17,1,Not Given
ES-2017-2295164,2018-01-24,1,Not Given
ES-2017-2296925,2017-09-10,1,Wrong Item
ES-2017-22972,2017-10-05,1,Wrong Item
ES-2017-2301140,2017-08-15,1,Not Given
ES-2017-2305032,2017-08-17,1,Not Needed
ES-2017-2309141,2017-03-07,1,Wrong Item
ES-2017-2312771,2017-09-26,1,Not Needed
ES-2017-2320001,2017-12-26,1,Wrong Item
ES-2017-2325418,2017-12-31,1,Not Given
ES-2017-233077,2017-03-21,1,Wrong Color
ES-2017-233618,2017-04-18,1,Not Given
ES-2017-2339134,2017-06-10,1,Wrong Color
ES-2017-2339340,2017-04-06,1,Not Needed
ES-2017-2356422,2018-01-19,1,Wrong Item
ES-2017-2366733,2017-07-20,1,Wrong Color
ES-2017-2368494,2017-11-20,2,Wrong Item
ES-2017-2368795,2018-01-14,1,Wrong Item
ES-2017-2369251,2018-01-14,1,Wrong Color
ES-2017-2372287,2017-10-24,1,Wrong Color
ES-2017-2380567,2017-06-03,1,Not Given
ES-2017-238127,2017-03-11,1,Wrong Item
ES-2017-238906,2017-09-29,1,Wrong Item
ES-2017-2393484,2017-02-11,1,Not Given
ES-2017-2394376,2017-12-13,1,Wrong Item
ES-2017-2396725,2017-11-21,1,Wrong Item
ES-2017-2407956,2017-12-11,1,Not Given
ES-2017-2410312,2017-11-04,1,Wrong Item
ES-2017-2412885,2017-07-07,1,Wrong Color
ES-2017-2413579,2017-12-19,1,Not Needed
ES-2017-2426908,2017-04-30,1,Wrong Item
ES-2017-2429384,2017-12-26,1,Wrong Color
ES-2017-244892,2017-03-13,1,Not Needed
ES-2017-2468694,2017-08-24,1,Not Given
ES-2017-2471172,2017-06-06,1,Wrong Color
ES-2017-2491163,2017-06-29,1,Not Given
ES-2017-2493631,2017-09-30,1,Wrong Item
ES-2017-2495519,2017-10-29,1,Wrong Color
ES-2017-2496294,2017-10-06,1,Wrong Item
ES-2017-250700,2017-11-21,2,Wrong Item
ES-2017-250704,2017-07-11,1,Not Needed
ES-2017-2511083,2017-08-21,2,Not Given
ES-2017-2512463,2017-08-07,2,Not Given
ES-2017-2529688,2017-11-05,1,Wrong Item
ES-2017-254508,2017-12-14,1,Wrong Color
ES-2017-2547306,2017-02-14,1,Not Given
ES-2017-2550742,2017-08-05,2,Not Given
ES-2017-2556981,2017-11-19,1,Not Needed
ES-2017-2558754,2017-11-18,2,Wrong Color
ES-2017-2560760,2017-12-22,1,Wrong Color
ES-2017-2563195,2017-08-05,1,Wrong Item
ES-2017-2574212,2017-10-19,1,Wrong Item
ES-2017-2577579,2017-05-19,1,Not Given
ES-2017-2582098,2017-07-16,1,Not Given
ES-2017-2597588,2017-10-30,1,Wrong Item
ES-2017-2611914,2017-08-27,1,Not Needed
ES-2017-2614900,2017-10-29,1,Wrong Color
ES-2017-2614909,2017-08-31,1,Not Given
ES-2017-2615080,2017-12-22,1,Wrong Item
ES-2017-2616316,2017-07-09,1,Not Given
ES-2017-2618395,2017-07-23,1,Not Needed
ES-2017-2620168,2017-09-26,1,Wrong Item
ES-2017-2642377,2017-12-15,1,Wrong Item
ES-2017-2642599,2017-08-16,1,Not Given
ES-2017-2642950,2017-12-22,1,Wrong Item
ES-2017-264616,2017-12-04,1,Not Given
ES-2017-2646217,2018-01-15,1,Not Needed
ES-2017-2653036,2018-01-01,1,Wrong Color
ES-2017-2655736,2017-01-16,1,Not Given
ES-2017-266726,2017-01-27,1,Not Needed
ES-2017-2668255,2017-12-18,1,Wrong Color
ES-2017-2672428,2017-07-01,1,Not Given
ES-2017-267251,2017-07-09,1,Not Given
ES-2017-2685608,2017-07-02,1,Wrong Item
ES-2017-2685672,2018-01-03,1,Not Given
ES-2017-2688982,2017-07-17,1,Wrong Color
ES-2017-2700923,2017-02-15,1,Wrong Item
ES-2017-2705042,2017-09-28,1,Not Needed
ES-2017-2705831,2017-11-22,1,Not Given
ES-2017-2708040,2017-03-21,1,Wrong Item
ES-2017-271626,2017-09-05,1,Not Given
ES-2017-2740636,2017-09-14,1,Not Given
ES-2017-2747918,2017-07-02,1,Wrong Color
ES-2017-2765424,2017-11-27,1,Not Given
ES-2017-2769201,2017-08-22,1,Not Given
ES-2017-2772508,2017-08-26,1,Wrong Item
