product_id,category,sub_category,product_name,product_cost_to_consumer
FUR-TA-10003228,Furniture,Tables,"Hon Computer Table, Fully Assembled",344.57
FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",550.98
FUR-TA-10003254,Furniture,Tables,"Bevis Round Table, Adjustable Height",277.54
FUR-TA-10003268,Furniture,Tables,"Lesro Round Table, Rectangular",292.23
FUR-TA-10003273,Furniture,Tables,"Lesro Training Table, Rectangular",79.91
FUR-TA-10003291,Furniture,Tables,"Bevis Computer Table, Fully Assembled",213.28
FUR-TA-10003307,Furniture,Tables,"Barricks Conference Table, Fully Assembled",484.56
FUR-TA-10003319,Furniture,Tables,"Barricks Coffee Table, with Bottom Storage",160.8
FUR-TA-10003323,Furniture,Tables,"Bevis Round Table, Adjustable Height",338.25
FUR-TA-10003354,Furniture,Tables,"Barricks Conference Table, Adjustable Height",272.78
FUR-TA-10003358,Furniture,Tables,"Hon Round Table, Rectangular",273.86
FUR-TA-10003371,Furniture,Tables,"Chromcraft Training Table, Adjustable Height",38.14
FUR-TA-10003386,Furniture,Tables,"Hon Round Table, with Bottom Storage",275.15
FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,224.78
FUR-TA-10003405,Furniture,Tables,"Lesro Computer Table, Adjustable Height",276.84
FUR-TA-10003449,Furniture,Tables,"Chromcraft Coffee Table, Rectangular",70.58
FUR-TA-10003451,Furniture,Tables,"Hon Coffee Table, Adjustable Height",169.65
FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,83.25
FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.9
FUR-TA-10003485,Furniture,Tables,"Bevis Training Table, Rectangular",177.36
FUR-TA-10003497,Furniture,Tables,"Bevis Training Table, Adjustable Height",179.82
FUR-TA-10003510,Furniture,Tables,"Hon Computer Table, Fully Assembled",345.6
FUR-TA-10003518,Furniture,Tables,"Chromcraft Training Table, Fully Assembled",151.24
FUR-TA-10003522,Furniture,Tables,"Chromcraft Conference Table, with Bottom Storage",174.53
FUR-TA-10003527,Furniture,Tables,"Chromcraft Wood Table, with Bottom Storage",313.64
FUR-TA-10003539,Furniture,Tables,"Bevis Wood Table, Fully Assembled",142.69
FUR-TA-10003568,Furniture,Tables,"Chromcraft Conference Table, Rectangular",232.06
FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,320.78
FUR-TA-10003576,Furniture,Tables,"Hon Coffee Table, Adjustable Height",222.66
FUR-TA-10003583,Furniture,Tables,"Lesro Computer Table, with Bottom Storage",430.53
FUR-TA-10003591,Furniture,Tables,"Bevis Wood Table, Rectangular",531.18
FUR-TA-10003594,Furniture,Tables,"Hon Conference Table, with Bottom Storage",245.73
FUR-TA-10003596,Furniture,Tables,"Lesro Computer Table, Adjustable Height",298.14
FUR-TA-10003597,Furniture,Tables,"Bevis Wood Table, with Bottom Storage",284.59
FUR-TA-10003627,Furniture,Tables,"Bevis Conference Table, with Bottom Storage",923.76
FUR-TA-10003637,Furniture,Tables,"Lesro Coffee Table, with Bottom Storage",176.4
FUR-TA-10003641,Furniture,Tables,"Barricks Wood Table, with Bottom Storage",275.7
FUR-TA-10003663,Furniture,Tables,"Bevis Computer Table, Adjustable Height",262.45
FUR-TA-10003690,Furniture,Tables,"Hon Computer Table, Fully Assembled",320.91
FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,167.5
FUR-TA-10003747,Furniture,Tables,"Lesro Round Table, Rectangular",202.31
FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,99.59
FUR-TA-10003771,Furniture,Tables,"Hon Computer Table, Adjustable Height",342.87
FUR-TA-10003782,Furniture,Tables,"Lesro Training Table, Rectangular",53.27
FUR-TA-10003785,Furniture,Tables,"Hon Round Table, Adjustable Height",276.32
FUR-TA-10003786,Furniture,Tables,"Hon Training Table, Fully Assembled",217.21
FUR-TA-10003790,Furniture,Tables,"Bevis Computer Table, Fully Assembled",271.99
FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,12.18
FUR-TA-10003855,Furniture,Tables,"Lesro Round Table, with Bottom Storage",90.4
FUR-TA-10003887,Furniture,Tables,"Hon Conference Table, Adjustable Height",246.31
FUR-TA-10003893,Furniture,Tables,"Lesro Wood Table, with Bottom Storage",247.74
FUR-TA-10003899,Furniture,Tables,"Barricks Round Table, with Bottom Storage",325.98
FUR-TA-10003926,Furniture,Tables,"Lesro Conference Table, Adjustable Height",171.95
FUR-TA-10003929,Furniture,Tables,"Hon Computer Table, Fully Assembled",262.53
FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,236.94
FUR-TA-10003963,Furniture,Tables,"Bevis Conference Table, Fully Assembled",138.78
FUR-TA-10004005,Furniture,Tables,"Bevis Coffee Table, Rectangular",157.88
FUR-TA-10004050,Furniture,Tables,"Lesro Coffee Table, Fully Assembled",50.69
FUR-TA-10004054,Furniture,Tables,"Lesro Conference Table, with Bottom Storage",557.43
FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,60.19
FUR-TA-10004132,Furniture,Tables,"Bevis Coffee Table, with Bottom Storage",206.82
FUR-TA-10004134,Furniture,Tables,"Barricks Training Table, with Bottom Storage",169.76
FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,89.57
FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",60.48
FUR-TA-10004154,Furniture,Tables,"Lesro Round Table, Adjustable Height",242.24
FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",272.85
FUR-TA-10004219,Furniture,Tables,"Bevis Computer Table, with Bottom Storage",322.86
FUR-TA-10004249,Furniture,Tables,"Lesro Wood Table, Fully Assembled",93.78
FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,333.92
FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,109.38
FUR-TA-10004306,Furniture,Tables,"Barricks Round Table, Fully Assembled",268.26
FUR-TA-10004308,Furniture,Tables,"Lesro Wood Table, Adjustable Height",250.46
FUR-TA-10004336,Furniture,Tables,"Hon Wood Table, Fully Assembled",284.16
FUR-TA-10004342,Furniture,Tables,"Chromcraft Round Table, with Bottom Storage",326.97
FUR-TA-10004353,Furniture,Tables,"Chromcraft Wood Table, with Bottom Storage",96.5
FUR-TA-10004371,Furniture,Tables,"Lesro Round Table, Adjustable Height",136.26
FUR-TA-10004383,Furniture,Tables,"Bevis Coffee Table, Adjustable Height",224.26
FUR-TA-10004406,Furniture,Tables,"Bevis Computer Table, Fully Assembled",330.66
FUR-TA-10004416,Furniture,Tables,"Bevis Wood Table, Adjustable Height",267.9
FUR-TA-10004440,Furniture,Tables,"Chromcraft Wood Table, Fully Assembled",322.66
FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,172.11
FUR-TA-10004468,Furniture,Tables,"Lesro Training Table, Fully Assembled",270.27
FUR-TA-10004484,Furniture,Tables,"Barricks Wood Table, Adjustable Height",363.38
FUR-TA-10004504,Furniture,Tables,"Lesro Computer Table, with Bottom Storage",86.11
FUR-TA-10004524,Furniture,Tables,"Bevis Round Table, with Bottom Storage",466.37
FUR-TA-10004531,Furniture,Tables,"Chromcraft Coffee Table, Rectangular",176.44
FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,205.9
FUR-TA-10004544,Furniture,Tables,"Chromcraft Coffee Table, Fully Assembled",40.28
FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,145.49
FUR-TA-10004584,Furniture,Tables,"Hon Training Table, Rectangular",66.05
FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,103.48
FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,111.52
FUR-TA-10004634,Furniture,Tables,"Bevis Training Table, Adjustable Height",219.16
FUR-TA-10004649,Furniture,Tables,"Barricks Round Table, Rectangular",324.4
FUR-TA-10004653,Furniture,Tables,"Chromcraft Training Table, Rectangular",197.02
FUR-TA-10004667,Furniture,Tables,"Bevis Wood Table, Adjustable Height",321.48
FUR-TA-10004680,Furniture,Tables,"Lesro Wood Table, Fully Assembled",304.79
FUR-TA-10004711,Furniture,Tables,"Lesro Conference Table, Adjustable Height",859.77
FUR-TA-10004722,Furniture,Tables,"Barricks Computer Table, Adjustable Height",309.02
FUR-TA-10004730,Furniture,Tables,"Barricks Training Table, Adjustable Height",224.34
FUR-TA-10004744,Furniture,Tables,"Lesro Conference Table, with Bottom Storage",857.58
FUR-TA-10004745,Furniture,Tables,"Chromcraft Conference Table, Rectangular",609.17
FUR-TA-10004748,Furniture,Tables,"Bevis Coffee Table, Fully Assembled",207.77
FUR-TA-10004757,Furniture,Tables,"Barricks Training Table, with Bottom Storage",136.87
FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,49.69
FUR-TA-10004801,Furniture,Tables,"Hon Conference Table, Rectangular",612.7
FUR-TA-10004810,Furniture,Tables,"Barricks Computer Table, Adjustable Height",253.55
FUR-TA-10004817,Furniture,Tables,"Lesro Coffee Table, with Bottom Storage",126.0
FUR-TA-10004820,Furniture,Tables,"Barricks Wood Table, Fully Assembled",276.48
FUR-TA-10004826,Furniture,Tables,"Bevis Training Table, Rectangular",332.55
FUR-TA-10004832,Furniture,Tables,"Hon Conference Table, with Bottom Storage",491.46
FUR-TA-10004840,Furniture,Tables,"Hon Conference Table, Adjustable Height",615.78
FUR-TA-10004892,Furniture,Tables,"Chromcraft Wood Table, with Bottom Storage",482.52
FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",303.76
FUR-TA-10004937,Furniture,Tables,"Chromcraft Conference Table, Rectangular",464.13
FUR-TA-10004957,Furniture,Tables,"Bevis Wood Table, Fully Assembled",230.08
FUR-TA-10004972,Furniture,Tables,"Chromcraft Wood Table, Rectangular",96.02
FUR-TEN-10000002,Furniture,Furnishings,"Tenex Stacking Tray, Black",25.29
FUR-TEN-10000296,Furniture,Furnishings,"Tenex Door Stop, Durable",16.37
FUR-TEN-10000325,Furniture,Furnishings,"Tenex Light Bulb, Erganomic",5.26
FUR-TEN-10000377,Furniture,Furnishings,"Tenex Light Bulb, Duo Pack",18.99
FUR-TEN-10000407,Furniture,Furnishings,"Tenex Door Stop, Erganomic",42.51
FUR-TEN-10000525,Furniture,Furnishings,"Tenex Clock, Black",50.25
FUR-TEN-10000558,Furniture,Furnishings,"Tenex Frame, Erganomic",43.44
FUR-TEN-10000986,Furniture,Furnishings,"Tenex Frame, Duo Pack",110.04
FUR-TEN-10001349,Furniture,Furnishings,"Tenex Frame, Black",109.98
FUR-TEN-10001809,Furniture,Furnishings,"Tenex Photo Frame, Erganomic",15.14
FUR-TEN-10002418,Furniture,Furnishings,"Tenex Clock, Duo Pack",20.12
FUR-TEN-10002448,Furniture,Furnishings,"Tenex Stacking Tray, Erganomic",22.26
FUR-TEN-10003050,Furniture,Furnishings,"Tenex Photo Frame, Black",51.84
FUR-TEN-10003349,Furniture,Furnishings,"Tenex Photo Frame, Durable",48.87
FUR-TEN-10003552,Furniture,Furnishings,"Tenex Clock, Durable",14.18
FUR-TEN-10003648,Furniture,Furnishings,"Tenex Stacking Tray, Erganomic",23.85
FUR-TEN-10003871,Furniture,Furnishings,"Tenex Frame, Durable",107.01
FUR-TEN-10003879,Furniture,Furnishings,"Tenex Light Bulb, Black",18.93
FUR-TEN-10003900,Furniture,Furnishings,"Tenex Stacking Tray, Durable",7.57
FUR-TEN-10003923,Furniture,Furnishings,"Tenex Door Stop, Duo Pack",17.58
FUR-TEN-10004147,Furniture,Furnishings,"Tenex Clock, Erganomic",48.87
FUR-TEN-10004388,Furniture,Furnishings,"Tenex Door Stop, Black",43.89
FUR-TEN-10004549,Furniture,Furnishings,"Tenex Light Bulb, Durable",15.96
OFF-ACC-10000102,Office Supplies,Binders,"Acco Binding Machine, Clear",20.22
OFF-ACC-10000218,Office Supplies,Binders,"Acco Hole Reinforcements, Durable",2.45
OFF-ACC-10000233,Office Supplies,Binders,"Acco Binder, Economy",4.54
OFF-ACC-10000307,Office Supplies,Binders,"Acco Index Tab, Clear",8.04
OFF-ACC-10000375,Office Supplies,Fasteners,"Accos Staples, 12 Pack",10.38
OFF-ACC-10000497,Office Supplies,Fasteners,"Accos Rubber Bands, Assorted Sizes",4.24
OFF-ACC-10000687,Office Supplies,Fasteners,"Accos Clamps, 12 Pack",18.81
OFF-ACC-10000798,Office Supplies,Binders,"Acco Hole Reinforcements, Economy",6.66
OFF-ACC-10000808,Office Supplies,Binders,"Acco 3-Hole Punch, Economy",30.12
OFF-ACC-10001028,Office Supplies,Fasteners,"Accos Push Pins, Metal",5.86
OFF-ACC-10001281,Office Supplies,Fasteners,"Accos Clamps, Bulk Pack",19.38
OFF-ACC-10001285,Office Supplies,Binders,"Acco Index Tab, Clear",8.58
OFF-ACC-10001703,Office Supplies,Binders,"Acco Binder, Recycled",15.51
OFF-ACC-10001993,Office Supplies,Binders,"Acco Binder Covers, Clear",12.78
OFF-ACC-10002167,Office Supplies,Fasteners,"Accos Paper Clips, Metal",13.47
OFF-ACC-10002220,Office Supplies,Binders,"Acco Binding Machine, Economy",20.44
OFF-ACC-10002327,Office Supplies,Fasteners,"Accos Thumb Tacks, Metal",13.8
OFF-ACC-10002343,Office Supplies,Binders,"Acco 3-Hole Punch, Durable",31.62
OFF-ACC-10002425,Office Supplies,Fasteners,"Accos Thumb Tacks, Assorted Sizes",4.45
OFF-ACC-10002680,Office Supplies,Binders,"Acco Binding Machine, Recycled",20.58
OFF-ACC-10002772,Office Supplies,Binders,"Acco Index Tab, Economy",10.08
OFF-ACC-10002834,Office Supplies,Fasteners,"Accos Thumb Tacks, 12 Pack",13.11
OFF-ACC-10002849,Office Supplies,Binders,"Acco 3-Hole Punch, Clear",29.58
OFF-ACC-10002853,Office Supplies,Fasteners,"Accos Thumb Tacks, Bulk Pack",13.68
OFF-ACC-10003265,Office Supplies,Fasteners,"Accos Rubber Bands, Bulk Pack",16.68
OFF-ACC-10003422,Office Supplies,Binders,"Acco Binder, Durable",16.65
OFF-ACC-10003636,Office Supplies,Binders,"Acco Binding Machine, Durable",52.59
OFF-ACC-10003713,Office Supplies,Fasteners,"Accos Clamps, Assorted Sizes",16.83
OFF-ACC-10003745,Office Supplies,Fasteners,"Accos Paper Clips, Assorted Sizes",14.04
OFF-ACC-10003788,Office Supplies,Binders,"Acco Hole Reinforcements, Clear",2.45
OFF-ACC-10003806,Office Supplies,Fasteners,"Accos Clamps, Metal",19.5
OFF-ACC-10003909,Office Supplies,Fasteners,"Accos Push Pins, Assorted Sizes",11.97
OFF-ACC-10003925,Office Supplies,Fasteners,"Accos Staples, Bulk Pack",4.38
OFF-ACC-10003984,Office Supplies,Fasteners,"Accos Paper Clips, Assorted Sizes",11.49
OFF-ACC-10004008,Office Supplies,Binders,"Acco Binder Covers, Durable",5.93
OFF-ACC-10004182,Office Supplies,Binders,"Acco Index Tab, Durable",8.94
OFF-ACC-10004278,Office Supplies,Fasteners,"Accos Paper Clips, Bulk Pack",4.25
OFF-ACC-10004281,Office Supplies,Binders,"Acco Hole Reinforcements, Recycled",7.02
OFF-ACC-10004322,Office Supplies,Binders,"Acco Binder, Clear",4.38
OFF-ACC-10004364,Office Supplies,Fasteners,"Accos Push Pins, Bulk Pack",14.52
OFF-ACC-10004430,Office Supplies,Fasteners,"Accos Rubber Bands, 12 Pack",6.44
OFF-ACC-10004538,Office Supplies,Binders,"Acco Binder Covers, Recycled",13.68
OFF-ACC-10004692,Office Supplies,Binders,"Acco 3-Hole Punch, Recycled",30.48
OFF-ACC-10004713,Office Supplies,Fasteners,"Accos Staples, Assorted Sizes",8.4
OFF-ACC-10004748,Office Supplies,Fasteners,"Accos Push Pins, 12 Pack",13.95
OFF-ACC-10004782,Office Supplies,Fasteners,"Accos Staples, Metal",11.07
OFF-ACC-10004871,Office Supplies,Binders,"Acco Binder Covers, Economy",13.32
OFF-ACC-10004910,Office Supplies,Fasteners,"Accos Rubber Bands, Metal",16.8
OFF-ACM-10000277,Office Supplies,Supplies,"Acme Ruler, High Speed",16.71
OFF-ACM-10000476,Office Supplies,Supplies,"Acme Letter Opener, Easy Grip",31.83
OFF-ACM-10000570,Office Supplies,Supplies,"Acme Letter Opener, High Speed",30.21
OFF-ACM-10000671,Office Supplies,Supplies,"Acme Ruler, Steel",16.11
OFF-ACM-10000777,Office Supplies,Supplies,"Acme Scissors, Serrated",22.14
OFF-ACM-10001029,Office Supplies,Supplies,"Acme Box Cutter, Serrated",34.5
OFF-ACM-10001112,Office Supplies,Supplies,"Acme Shears, Steel",49.32
OFF-ACM-10001587,Office Supplies,Supplies,"Acme Box Cutter, Easy Grip",39.42
OFF-ACM-10001704,Office Supplies,Supplies,"Acme Letter Opener, Serrated",26.91
OFF-ACM-10002045,Office Supplies,Supplies,"Acme Shears, High Speed",49.92
OFF-ACM-10002131,Office Supplies,Supplies,"Acme Ruler, Easy Grip",18.33
OFF-ACM-10002301,Office Supplies,Supplies,"Acme Trimmer, Serrated",41.28
OFF-ACM-10002713,Office Supplies,Supplies,"Acme Box Cutter, Steel",14.88
OFF-ACM-10002816,Office Supplies,Supplies,"Acme Letter Opener, Steel",29.61
OFF-ACM-10003278,Office Supplies,Supplies,"Acme Trimmer, Easy Grip",13.86
OFF-ACM-10003510,Office Supplies,Supplies,"Acme Scissors, High Speed",25.44
OFF-ACM-10003591,Office Supplies,Supplies,"Acme Trimmer, Steel",43.98
OFF-ACM-10003715,Office Supplies,Supplies,"Acme Shears, Serrated",46.62
OFF-ACM-10003978,Office Supplies,Supplies,"Acme Trimmer, High Speed",44.58
OFF-ACM-10004150,Office Supplies,Supplies,"Acme Ruler, Serrated",5.36
OFF-ACM-10004587,Office Supplies,Supplies,"Acme Scissors, Steel",7.45
OFF-ACM-10004669,Office Supplies,Supplies,"Acme Shears, Easy Grip",51.54
OFF-ACM-10004895,Office Supplies,Supplies,"Acme Scissors, Easy Grip",27.06
OFF-ADV-10000177,Office Supplies,Fasteners,"Advantus Staples, Metal",3.29
OFF-ADV-10000213,Office Supplies,Fasteners,"Advantus Rubber Bands, Metal",6.68
OFF-ADV-10000308,Office Supplies,Fasteners,"Advantus Push Pins, 12 Pack",13.86
OFF-ADV-10000331,Office Supplies,Fasteners,"Advantus Paper Clips, Assorted Sizes",13.95
OFF-ADV-10000425,Office Supplies,Fasteners,"Advantus Clamps, Metal",5.82
OFF-ADV-10000551,Office Supplies,Fasteners,"Advantus Thumb Tacks, Bulk Pack",13.59
OFF-ADV-10001124,Office Supplies,Fasteners,"Advantus Clamps, 12 Pack",18.72
OFF-ADV-10001437,Office Supplies,Fasteners,"Advantus Paper Clips, Bulk Pack",4.22
OFF-ADV-10001451,Office Supplies,Fasteners,"Advantus Clamps, Assorted Sizes",5.02
OFF-ADV-10002299,Office Supplies,Fasteners,"Advantus Rubber Bands, 12 Pack",16.02
OFF-ADV-10002549,Office Supplies,Fasteners,"Advantus Rubber Bands, Assorted Sizes",14.04
OFF-ADV-10002593,Office Supplies,Fasteners,"Advantus Clamps, Bulk Pack",19.29
OFF-ADV-10003030,Office Supplies,Fasteners,"Advantus Staples, 12 Pack",10.29
OFF-ADV-10003050,Office Supplies,Fasteners,"Advantus Rubber Bands, Bulk Pack",16.59
OFF-ADV-10003125,Office Supplies,Fasteners,"Advantus Paper Clips, Assorted Sizes",11.4
OFF-ADV-10003196,Office Supplies,Fasteners,"Advantus Staples, Assorted Sizes",3.32
OFF-ADV-10003369,Office Supplies,Fasteners,"Advantus Thumb Tacks, Assorted Sizes",11.04
OFF-ADV-10004030,Office Supplies,Fasteners,"Advantus Push Pins, Metal",14.55
OFF-ADV-10004228,Office Supplies,Fasteners,"Advantus Push Pins, Assorted Sizes",11.88
OFF-ADV-10004241,Office Supplies,Fasteners,"Advantus Thumb Tacks, 12 Pack",13.02
OFF-ADV-10004274,Office Supplies,Fasteners,"Advantus Thumb Tacks, Metal",13.71
OFF-ADV-10004598,Office Supplies,Fasteners,"Advantus Paper Clips, Metal",13.38
OFF-ADV-10004875,Office Supplies,Fasteners,"Advantus Staples, Bulk Pack",3.26
OFF-AME-10000244,Office Supplies,Envelopes,"Ames Manila Envelope, Security-Tint",27.09
OFF-AME-10000360,Office Supplies,Envelopes,"Ames Interoffice Envelope, Security-Tint",47.52
OFF-AME-10000440,Office Supplies,Envelopes,"Ames Interoffice Envelope, with clear poly window",48.66
OFF-AME-10000851,Office Supplies,Envelopes,"Ames Mailers, with clear poly window",39.39
OFF-AME-10000870,Office Supplies,Envelopes,"Ames Peel and Seal, Recycled",17.49
OFF-AME-10001009,Office Supplies,Envelopes,"Ames Interoffice Envelope, Set of 50",45.12
OFF-AME-10001179,Office Supplies,Envelopes,"Ames Mailers, Set of 50",35.85
OFF-AME-10001489,Office Supplies,Envelopes,"Ames Manila Envelope, Set of 50",9.88
OFF-AME-10001587,Office Supplies,Envelopes,"Ames Peel and Seal, with clear poly window",22.23
OFF-AME-10001641,Office Supplies,Envelopes,"Ames Interoffice Envelope, Recycled",17.57
OFF-AME-10002081,Office Supplies,Envelopes,"Ames Peel and Seal, Security-Tint",6.33
OFF-AME-10002376,Office Supplies,Envelopes,"Ames Manila Envelope, Recycled",23.49
OFF-AME-10002557,Office Supplies,Envelopes,"Ames Business Envelopes, Recycled",17.04
OFF-AME-10002652,Office Supplies,Envelopes,"Ames Peel and Seal, Set of 50",5.61
OFF-AME-10002697,Office Supplies,Envelopes,"Ames Business Envelopes, Recycled",5.38
OFF-AME-10002923,Office Supplies,Envelopes,"Ames Clasp Envelope, Set of 50",2.16
OFF-AME-10002949,Office Supplies,Envelopes,"Ames Clasp Envelope, with clear poly window",4.3
